locationNo	zipcode	address	addressDetail
560	6209	서울특별시 강남구 대치동	932~932-26
561	6209	서울특별시 강남구 대치동	932-27~
562	6209	서울특별시 강남구 대치동	932-29~932-43
563	6208	서울특별시 강남구 대치동	933~934-27
564	6207	서울특별시 강남구 대치동	935~935-26
565	6207	서울특별시 강남구 대치동	935-28~
566	6207	서울특별시 강남구 대치동	935-33~935-36
567	6206	서울특별시 강남구 대치동	936~936-4
568	6206	서울특별시 강남구 대치동	936-6~
569	6206	서울특별시 강남구 대치동	936-7~936-10
570	6206	서울특별시 강남구 대치동	936-11~
571	6206	서울특별시 강남구 대치동	936-15~937
572	6207	서울특별시 강남구 대치동	938-1~938-24
573	6208	서울특별시 강남구 대치동	939~940-10
574	6209	서울특별시 강남구 대치동	941~
575	6209	서울특별시 강남구 대치동	941-2~941-27
576	6209	서울특별시 강남구 대치동	941-32~
577	6178	서울특별시 강남구 대치동	942~942-20
578	6179	서울특별시 강남구 대치동	943-8~943-30
579	6180	서울특별시 강남구 대치동	944~944-31
580	6181	서울특별시 강남구 대치동	945~946-18
581	6182	서울특별시 강남구 대치동	947~947-3
582	6182	서울특별시 강남구 대치동	948~
583	6182	서울특별시 강남구 대치동	948-2~949-11
584	6183	서울특별시 강남구 대치동	950~952-1
585	6183	서울특별시 강남구 대치동	952-2~
586	6184	서울특별시 강남구 대치동	953~956-18
587	6184	서울특별시 강남구 대치동	956-19~
588	6184	서울특별시 강남구 대치동	956-20~956-28
589	6185	서울특별시 강남구 대치동	957~960-19
590	6186	서울특별시 강남구 대치동	961~961-9
591	6186	서울특별시 강남구 대치동	961-10~
592	6186	서울특별시 강남구 대치동	961-11~965-40
593	6187	서울특별시 강남구 대치동	966~967-14
594	6188	서울특별시 강남구 대치동	968~968-6
595	6187	서울특별시 강남구 대치동	969~971-20
596	6187	서울특별시 강남구 대치동	971-21~
597	6187	서울특별시 강남구 대치동	971-22~972-11
598	6186	서울특별시 강남구 대치동	973~
599	6186	서울특별시 강남구 대치동	973-1~
600	6186	서울특별시 강남구 대치동	973-2~973-39
601	6191	서울특별시 강남구 대치동	974~974-1
602	6190	서울특별시 강남구 대치동	975~978-35
603	6187	서울특별시 강남구 대치동	979~
604	6187	서울특별시 강남구 대치동	979-4~982-10
605	6188	서울특별시 강남구 대치동	983~983-13
606	6189	서울특별시 강남구 대치동	984~984-5
607	6189	서울특별시 강남구 대치동	984-6~
608	6189	서울특별시 강남구 대치동	984-7~985-1
609	6190	서울특별시 강남구 대치동	986~987-20
610	6191	서울특별시 강남구 대치동	988~988-21
611	6282	서울특별시 강남구 대치동	989~993-1
612	6283	서울특별시 강남구 대치동	994~994-17
613	6174	서울특별시 강남구 대치동	995-7~996-17
614	6175	서울특별시 강남구 대치동	997~999-12
615	6174	서울특별시 강남구 대치동	1000~1000-5
616	6174	서울특별시 강남구 대치동	1000-6~
617	6174	서울특별시 강남구 대치동	1000-7~1001-20
618	6176	서울특별시 강남구 대치동	1002~1003
619	6176	서울특별시 강남구 대치동	1004~
620	6176	서울특별시 강남구 대치동	1004-1~1005-8
621	6177	서울특별시 강남구 대치동	1006~1009-1
622	6177	서울특별시 강남구 대치동	1009-4~
623	6177	서울특별시 강남구 대치동	1009-5~
624	6218	서울특별시 강남구 대치동	1011-28~
625	6278	서울특별시 강남구 대치동	1013~
626	6279	서울특별시 강남구 대치동	1014-1~1019-18
627	6279	서울특별시 강남구 대치동	1019-19~
628	6284	서울특별시 강남구 대치동	1020~
629	6279	서울특별시 강남구 대치동	1021~1023-19
630	6278	서울특별시 강남구 대치동	1024~1024-2
631	6278	서울특별시 강남구 대치동	1024-3~
632	6278	서울특별시 강남구 대치동	1024-4~1025
633	6277	서울특별시 강남구 도곡동	21~
634	6277	서울특별시 강남구 도곡동	91~106-1
635	6273	서울특별시 강남구 도곡동	146-92~
636	6274	서울특별시 강남구 도곡동	151~164-6
637	6274	서울특별시 강남구 도곡동	168~174-5
638	6274	서울특별시 강남구 도곡동	174-15~177-2
639	6297	서울특별시 강남구 도곡동	179-2~
640	6274	서울특별시 강남구 도곡동	180-1~193-1
641	6274	서울특별시 강남구 도곡동	193-12~
642	6274	서울특별시 강남구 도곡동	193-15~193-29
643	6274	서울특별시 강남구 도곡동	193-31~
644	6274	서울특별시 강남구 도곡동	193-33~193-46
645	6274	서울특별시 강남구 도곡동	193-48~
646	6274	서울특별시 강남구 도곡동	193-49~203-1
647	6293	서울특별시 강남구 도곡동	339-2~
648	6296	서울특별시 강남구 도곡동	410~419-10
649	6301	서울특별시 강남구 도곡동	420~420-17
650	6300	서울특별시 강남구 도곡동	422~423-14
651	6302	서울특별시 강남구 도곡동	424~425-3
652	6302	서울특별시 강남구 도곡동	425-4~425-5
653	6302	서울특별시 강남구 도곡동	425-6~451-6
654	6302	서울특별시 강남구 도곡동	451-7~
655	6302	서울특별시 강남구 도곡동	451-8~453-16
656	6300	서울특별시 강남구 도곡동	454~456-6
657	6300	서울특별시 강남구 도곡동	456-7~
658	6300	서울특별시 강남구 도곡동	456-8~456-11
659	6300	서울특별시 강남구 도곡동	456-12~
660	6300	서울특별시 강남구 도곡동	456-15~459-2
661	6300	서울특별시 강남구 도곡동	459-3~
662	6300	서울특별시 강남구 도곡동	459-4~459-5
663	6299	서울특별시 강남구 도곡동	460~
664	6297	서울특별시 강남구 도곡동	461~463-1
665	6298	서울특별시 강남구 도곡동	464~
666	6299	서울특별시 강남구 도곡동	465~
667	6294	서울특별시 강남구 도곡동	467~
668	6292	서울특별시 강남구 도곡동	467-6~
669	6292	서울특별시 강남구 도곡동	467-7~
670	6292	서울특별시 강남구 도곡동	467-10~467-14
671	6293	서울특별시 강남구 도곡동	467-17~
672	6295	서울특별시 강남구 도곡동	467-18~467-24
673	6294	서울특별시 강남구 도곡동	467-29~
674	6296	서울특별시 강남구 도곡동	514-1~514-5
675	6301	서울특별시 강남구 도곡동	515-1~515-18
676	6296	서울특별시 강남구 도곡동	516-1~516-4
677	6301	서울특별시 강남구 도곡동	517-1~518-13
678	6276	서울특별시 강남구 도곡동	527~527-6
679	6275	서울특별시 강남구 도곡동	538~
680	6275	서울특별시 강남구 도곡동	538-1~539-5
681	6273	서울특별시 강남구 도곡동	540~541-2
682	6272	서울특별시 강남구 도곡동	542~542-7
683	6272	서울특별시 강남구 도곡동	542-9~
684	6272	서울특별시 강남구 도곡동	542-10~543-5
685	6272	서울특별시 강남구 도곡동	543-7~
686	6261	서울특별시 강남구 도곡동	544~546-13
687	6263	서울특별시 강남구 도곡동	547~548-21
688	6260	서울특별시 강남구 도곡동	550-1~552-16
689	6260	서울특별시 강남구 도곡동	552-17~
690	6260	서울특별시 강남구 도곡동	552-18~552-22
691	6259	서울특별시 강남구 도곡동	553~554-5
692	6272	서울특별시 강남구 도곡동	869~
693	6270	서울특별시 강남구 도곡동	876-6~876-15
694	6263	서울특별시 강남구 도곡동	883-10~884-5
695	6269	서울특별시 강남구 도곡동	892-6~894-3
696	6270	서울특별시 강남구 도곡동	895-4~
697	6270	서울특별시 강남구 도곡동	895-8~
698	6270	서울특별시 강남구 도곡동	895-9~895-33
699	6270	서울특별시 강남구 도곡동	899-3~
700	6270	서울특별시 강남구 도곡동	900-2~900-4
701	6269	서울특별시 강남구 도곡동	902-2~902-5
702	6269	서울특별시 강남구 도곡동	902-8~
703	6269	서울특별시 강남구 도곡동	902-25~902-124
704	6270	서울특별시 강남구 도곡동	903-1~903-9
705	6271	서울특별시 강남구 도곡동	907-41~914-1
706	6268	서울특별시 강남구 도곡동	914-2~
707	6271	서울특별시 강남구 도곡동	914-16~
708	6268	서울특별시 강남구 도곡동	914-33~920-1
709	6268	서울특별시 강남구 도곡동	920-2~
710	6268	서울특별시 강남구 도곡동	921-1~924-10
711	6264	서울특별시 강남구 도곡동	934-10~938-10
712	6259	서울특별시 강남구 도곡동	941~942-11
713	6258	서울특별시 강남구 도곡동	943~943-5
714	6259	서울특별시 강남구 도곡동	944~944-16
715	6258	서울특별시 강남구 도곡동	945~946-20
716	6265	서울특별시 강남구 도곡동	947~
717	6265	서울특별시 강남구 도곡동	947-1~
718	6265	서울특별시 강남구 도곡동	947-2~947-4
719	6265	서울특별시 강남구 도곡동	947-10~
720	6265	서울특별시 강남구 도곡동	947-11~947-28
721	6265	서울특별시 강남구 도곡동	947-29~
722	6265	서울특별시 강남구 도곡동	947-30~949-3
723	6266	서울특별시 강남구 도곡동	950-1~951-2
724	6266	서울특별시 강남구 도곡동	951-3~
725	6266	서울특별시 강남구 도곡동	951-5~951-6
726	6266	서울특별시 강남구 도곡동	951-7~
727	6266	서울특별시 강남구 도곡동	951-9~952-14
728	6267	서울특별시 강남구 도곡동	953~953-3
729	6267	서울특별시 강남구 도곡동	953-11~
730	6267	서울특별시 강남구 도곡동	954~954-9
731	6267	서울특별시 강남구 도곡동	954-10~
732	6267	서울특별시 강남구 도곡동	954-11~955-6
733	6267	서울특별시 강남구 도곡동	955-7~
734	6267	서울특별시 강남구 도곡동	955-10~955-20
735	6267	서울특별시 강남구 도곡동	956~
736	6267	서울특별시 강남구 도곡동	957~957-14
737	6264	서울특별시 강남구 도곡동	959-1~959-6
738	6268	서울특별시 강남구 도곡동	959-10~959-36
739	6270	서울특별시 강남구 도곡동	960~
740	6263	서울특별시 강남구 도곡동	961~962
741	6262	서울특별시 강남구 도곡동	963~
742	6269	서울특별시 강남구 도곡동	964~
743	6271	서울특별시 강남구 도곡동	965~
744	6274	서울특별시 강남구 도곡동	966~
745	6270	서울특별시 강남구 도곡동	967~
746	6264	서울특별시 강남구 도곡동	968~969
747	6263	서울특별시 강남구 도곡동	970~971
748	6088	서울특별시 강남구 삼성동	1~2
749	6089	서울특별시 강남구 삼성동	44621~6
750	6088	서울특별시 강남구 삼성동	44745~44778
751	6092	서울특별시 강남구 삼성동	9~44575
752	6090	서울특별시 강남구 삼성동	16~44608
753	6091	서울특별시 강남구 삼성동	17~44582
754	6094	서울특별시 강남구 삼성동	22~24-23
755	6094	서울특별시 강남구 삼성동	24-24~
756	6094	서울특별시 강남구 삼성동	24-25~27-29
757	6093	서울특별시 강남구 삼성동	28~30-18
758	6093	서울특별시 강남구 삼성동	30-19~
759	6093	서울특별시 강남구 삼성동	30-20~12024
760	6093	서울특별시 강남구 삼성동	32-13~
761	6093	서울특별시 강남구 삼성동	32-14~12175
762	6093	서울특별시 강남구 삼성동	12206~
763	6093	서울특별시 강남구 삼성동	12236~33-26
764	6093	서울특별시 강남구 삼성동	33-27~
765	6093	서울특별시 강남구 삼성동	12420~34-33
766	6097	서울특별시 강남구 삼성동	35~35-21
767	6097	서울특별시 강남구 삼성동	35-22~
768	6097	서울특별시 강남구 삼성동	35-23~36-26
769	6097	서울특별시 강남구 삼성동	36-27~
770	6097	서울특별시 강남구 삼성동	37~37-16
771	6097	서울특별시 강남구 삼성동	37-17~
772	6097	서울특별시 강남구 삼성동	37-18~37-19
773	6097	서울특별시 강남구 삼성동	37-20~
774	6097	서울특별시 강남구 삼성동	37-22~44-29
775	6097	서울특별시 강남구 삼성동	44-31~
776	6097	서울특별시 강남구 삼성동	44-32~44-39
777	6096	서울특별시 강남구 삼성동	45~16923
778	6096	서울특별시 강남구 삼성동	16954~
779	6096	서울특별시 강남구 삼성동	16984~
780	6096	서울특별시 강남구 삼성동	17015~
781	6096	서울특별시 강남구 삼성동	17046~46-14
782	6096	서울특별시 강남구 삼성동	46-16~
783	6096	서울특별시 강남구 삼성동	46-19~46-21
784	6096	서울특별시 강남구 삼성동	46-22~
785	6096	서울특별시 강남구 삼성동	46-23~46-28
786	6096	서울특별시 강남구 삼성동	46-29~
787	6096	서울특별시 강남구 삼성동	46-30~47
788	6096	서울특별시 강남구 삼성동	17168~
789	6096	서울특별시 강남구 삼성동	17199~18203
790	6096	서울특별시 강남구 삼성동	18233~
791	6095	서울특별시 강남구 삼성동	50~18719
792	6084	서울특별시 강남구 삼성동	52~55
793	6085	서울특별시 강남구 삼성동	57~63-25
794	6084	서울특별시 강남구 삼성동	64~23924
795	6084	서울특별시 강남구 삼성동	23986~
796	6084	서울특별시 강남구 삼성동	24047~
797	6085	서울특별시 강남구 삼성동	66~24807
798	6085	서울특별시 강남구 삼성동	67-13~
799	6085	서울특별시 강남구 삼성동	67-14~25750
800	6086	서울특별시 강남구 삼성동	71~71-24
801	6087	서울특별시 강남구 삼성동	73~
802	6086	서울특별시 강남구 삼성동	27120~27607
803	6087	서울특별시 강남구 삼성동	27820~
804	6087	서울특별시 강남구 삼성동	27912~
805	6087	서울특별시 강남구 삼성동	28034~28307
806	6087	서울특별시 강남구 삼성동	28369~
807	6087	서울특별시 강남구 삼성동	28430~
808	6087	서울특별시 강남구 삼성동	77-15~
809	6087	서울특별시 강남구 삼성동	77-16~77-28
810	6078	서울특별시 강남구 삼성동	78~28887
811	6079	서울특별시 강남구 삼성동	82~
812	6079	서울특별시 강남구 삼성동	29952~30713
813	6079	서울특별시 강남구 삼성동	30742~
814	6079	서울특별시 강남구 삼성동	30773~30864
815	6080	서울특별시 강남구 삼성동	31048~32690
816	6081	서울특별시 강남구 삼성동	90~91-30
817	6081	서울특별시 강남구 삼성동	91-31~91-35
818	6081	서울특별시 강남구 삼성동	91-36~94-32
819	6079	서울특별시 강남구 삼성동	95~35034
820	6079	서울특별시 강남구 삼성동	95-14~
821	6079	서울특별시 강남구 삼성동	95-15~35462
822	6081	서울특별시 강남구 삼성동	98~35855
823	6081	서울특별시 강남구 삼성동	35886~
